,Tweet Id,Text,viewCount,Media,Outlinks,Tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,mentionedUsers,Date,time,categorias
50,1516926286341578753,"👉 Vito Castanha é Gerente de Produtos de Tecnologia da @B3_Oficial

👉 Thiago Merli é do @itau e é lider da área de Digital Assets https://t.co/JpOunzJc7J",,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ00ajhWUAAXbTT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ00ajhWUAAXbTT?format=jpg&name=large', altText=None)]",[],[],1,0,0,0,"[User(username='B3_Oficial', id=74550038, displayname='B3', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='itau', id=179398386, displayname='Itaú', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",20/04/2022,20:46:24,Divulgação
51,1516926276724002817,"Dia 29/04 às 15hs (sexta) iremos realizar presencialmente na FEA o #DevTalks de #blockchain com vários convidados ilustres! 
Confira no fio quem são eles 👇 https://t.co/QfYfE09HTd",,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ00aCwXwAIx4sf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ00aCwXwAIx4sf?format=jpg&name=large', altText=None)]",[],[],2,1,11,1,,20/04/2022,20:46:22,Divulgação
52,1516495497460355072,"Estamos respondendo algumas perguntas sobre o PS lá no nosso insta.
Confere lá, aproveita e já segue a gente: https://t.co/13JRvh4vlp",,,['http://instagram.com/fea.dev'],['https://t.co/13JRvh4vlp'],0,0,7,0,,19/04/2022,16:14:36,Divulgação
53,1512493114124115977,"Finalmente vai rolar nossa palestra institucional presencial!!

🕔HOJE às 17h
📌Sala A-03 da FEA

Esperamos todos vcs lá😁 https://t.co/mXaKGSuL4L",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FP10ANnXwAAgoqY.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FP10ANnXwAAgoqY.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",[],[],0,0,1,0,,08/04/2022,15:10:33,Divulgação
54,1510434894903758859,@felipebailez Nosso herói,,,[],[],0,0,5,0,"[User(username='felipebailez', id=1529328144, displayname='felipe bailez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",03/04/2022,+22:51:56,Interação
55,1510029341153017857,O link será postado aqui amanhã!,,,[],[],0,0,2,0,,01/04/2022,20:00:24,Divulgação
56,1510029339089383438,"Eai devs, blz? 👋
Amanhã (02/04), nós iremos realizar nossa primeira Palestra Institucional desse ano e de forma remota!
Então, se você é da USP aparece lá pra conhecer um pouco mais do que a nossa entidade faz e entrar no Processo Seletivo 😁 https://t.co/p7yWpLlPbj",,"[Photo(previewUrl='https://pbs.twimg.com/media/FPSzBl5WQAkR6Lx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPSzBl5WQAkR6Lx?format=jpg&name=large', altText=None)]",[],[],1,1,12,0,,01/04/2022,20:00:24,Divulgação
57,1507028751430918154,"Devido a um problema com as salas, a Palestra Institucional, que aconteceria hoje, foi adiada 😢

Pedimos desculpas pelo inconveniente e iremos divulgar uma nova data em breve!",,,[],[],0,0,8,0,,24/03/2022,13:17:08,Diversos
58,1506437150010748930,"Ainda não se inscreveu no Processo Seletivo do FEA_Dev?
Corre que ainda dá tempo 🏃‍♀️💨

Tem alguma dúvida? Confira o FAQ em nosso instagram: https://t.co/QYVMSHDAk5 https://t.co/YYfxYYM8RI",,"[Photo(previewUrl='https://pbs.twimg.com/media/FOfvVzaXsAEFmOo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOfvVzaXsAEFmOo?format=jpg&name=large', altText=None)]",['http://bit.ly/3NaLWk1'],['https://t.co/QYVMSHDAk5'],0,1,4,0,,23/03/2022,+22:06:19,Divulgação
59,1505204069727670273,"📱 Aplicativos brasileiros tiram nota baixa em condições de trabalho, diz estudo. 
https://t.co/K39IKtVOaq",,,"['https://g1.globo.com/tecnologia/noticia/2022/03/17/aplicativos-brasileiros-tiram-nota-baixa-em-condicoes-de-trabalho-diz-estudo.ghtml#G1-TECNOLOGIA-FEED-user-sel-1,rec-top,78525455-9d5b-4c3c-901f-1e12a83b4c2b']",['https://t.co/K39IKtVOaq'],0,0,1,0,,19/03/2022,12:26:30,Informação
60,1505204067869593600,"📺 Famoso aplicativo que, entre outras funcionalidades, bloqueava anúncios no YouTube, foi descontinuado após ação judicial do Google.
https://t.co/Q6Tz5POkS4",,,['https://www.tecmundo.com.br/internet/235304-youtube-vanced-descontinuado-acao-google.htm'],['https://t.co/Q6Tz5POkS4'],1,0,1,0,,19/03/2022,12:26:29,Informação
61,1505204066024108032,"🗳️ @TSEjusbr e @TikTokBrasil firmam parceria para conscientizar jovens da Geração Z acerca das #Eleicoes2022
https://t.co/Ib9EKDYuav",,,['https://olhardigital.com.br/2022/03/18/tira-duvidas/parceria-entre-tse-e-tik-tok-pretende-aumentar-engajamento-dos-jovens/'],['https://t.co/Ib9EKDYuav'],1,0,1,0,"[User(username='TSEjusbr', id=75270377, displayname='TSE', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TikTokBrasil', id=897168370742812672, displayname='TikTok Brasil', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",19/03/2022,12:26:29,Informação
62,1505204064166064128,"🚫 Telegram bloqueado: o que você precisa saber.
https://t.co/iykFDcXlpV",,,['https://g1.globo.com/economia/tecnologia/video/telegram-bloqueado-o-que-voce-precisa-saber-10403831.ghtml'],['https://t.co/iykFDcXlpV'],1,0,1,0,,19/03/2022,12:26:28,Informação
63,1505204062047944708,"Depois dessa semana super cansativa de volta pro presencial da USP, vem ai o #DevNews!!

Bora conferir as principais notícias do mundo tecnológico desse semana 👇 https://t.co/LydoxstoCw",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FOOPHNgXEAkvHrn.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FOOPHNgXEAkvHrn.mp4', contentType='video/mp4', bitrate=0)], altText='Sad Cat GIF')]",[],[],1,3,7,0,,19/03/2022,12:26:28,Divulgação
64,1503905761600098310,@h_cervantes_ também te amo 😍💛,,,[],[],0,0,2,0,"[User(username='h_cervantes_', id=980840597840912384, displayname='henriq', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",16/03/2022,+22:27:29,Interação
65,1503905571438739457,"A gente contou um pouco da nossa história no podcast do Terraço Econômico 😱🚀

Não deixem de conferir 👇",,,[],[],1,1,14,1,,16/03/2022,+22:26:44,Divulgação
66,1503904838530342912,"@terracoecon Muito obrigado pelo convite, foi um prazer ter nossos membros para contar um pouco da nossa história",,,[],[],0,0,4,0,"[User(username='terracoecon', id=2786177383, displayname='Terraço Econômico', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",16/03/2022,+22:23:49,Interação
67,1503904476696137733,"@felipebailez Parabéns pela participação, Bailez!
Você foi mais que essencial pra chegarmos até aqui 🤗",,,[],[],0,0,2,0,"[User(username='felipebailez', id=1529328144, displayname='felipe bailez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",16/03/2022,+22:22:23,Interação
68,1503510792393613326,"Você já ouviu falar sobre Value at Risk? 📊

É uma das metodologias mais utilizadas no mercado e que serve para determinar o potencial de perda de um ativo.

Nós fizemos um vídeo sobre como calcular esse valor utlizando python, confere ai 👇 
https://t.co/DJV9pI01rC",,,['https://www.youtube.com/watch?v=SZ3KNU47i_Q'],['https://t.co/DJV9pI01rC'],0,2,8,0,,14/03/2022,20:18:01,Instrução
69,1503117526653411330,"🏍️ Uber Eats deixa de funcionar no Brasil a partir desta terça
https://t.co/8K9VegK1Y6",,,['https://g1.globo.com/tecnologia/noticia/2022/03/07/uber-eats-deixa-de-funcionar-no-brasil-a-partir-desta-terca.ghtml'],['https://t.co/8K9VegK1Y6'],0,0,1,0,,13/03/2022,18:15:19,Informação
70,1503117524732452866,"⛽ 99 e Uber reajustam ganhos de motoristas para compensar alta dos combustíveis.
https://t.co/77wWWFqgsn",,,['https://g1.globo.com/tecnologia/noticia/2022/03/11/99-vai-aumentar-valor-pago-aos-motoristas-para-compensar-escalada-no-preco-dos-combustiveis.ghtml'],['https://t.co/77wWWFqgsn'],1,0,1,0,,13/03/2022,18:15:19,Informação
71,1503117522102636549,"📡 A @Cisco está trabalhando para entrar no mercado de 5G privado, integrando seu portfólio de Internet das Coisas
https://t.co/AaJRD1P1tf",,,['https://www.tecmundo.com.br/internet/235271-cisco-parceiros-globais-anunciam-5g-privado-empresas.htm'],['https://t.co/AaJRD1P1tf'],1,0,0,0,"[User(username='Cisco', id=15749983, displayname='Cisco', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",13/03/2022,18:15:18,Informação
72,1503117519439155212,"📦 Mais de 300 mil usuários do @MercadoLivre tiveram suas contas vazadas devido a uma invasão do código-fonte da plataforma.
https://t.co/GXUMBrYD7S",,,['https://exame.com/tecnologia/dados-de-cerca-de-300-mil-usuarios-do-mercado-livre-vazam/'],['https://t.co/GXUMBrYD7S'],1,0,0,0,"[User(username='MercadoLivre', id=15166137, displayname='Mercado Livre no #BBB23 🤝', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",13/03/2022,18:15:17,Informação
73,1503117517157543939,"Depois dessa edição incrível do corredor das entidades (valeu @cavcusp), vem ai mais uma edição do #DevNews, nossa seleção semanal de notícias sobre o mundo da tecnologia!

Só seguir o fio 👇 https://t.co/phADIi8fAK",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FNwlaUsXMAE0Fv1.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FNwlaUsXMAE0Fv1.mp4', contentType='video/mp4', bitrate=0)], altText='Cat Kitten GIF')]",[],[],1,1,4,0,"[User(username='cavcusp', id=1297964159301234689, displayname='Centro Acadêmico Visconde de Cairu (CAVC)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",13/03/2022,18:15:17,Divulgação
74,1502021566976217097,"Você é da USP e sempre quis fazer parte de uma entidade de programação e negócios?
Esta é sua chance de se juntar a nós, nosso PROCESSO SELETIVO está aberto!

🔗 Link para inscrições: https://t.co/0e6wTKOMhl
📄 Confira mais detalhes no Edital: https://t.co/E66CWv9C8I https://t.co/et1AwrBjhu",,"[Photo(previewUrl='https://pbs.twimg.com/media/FNhAk59WQAYHAB6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNhAk59WQAYHAB6?format=jpg&name=large', altText=None)]","['http://bit.ly/PS-FEADEV', 'https://bit.ly/PS-FEADEV-EDITAL']","['https://t.co/0e6wTKOMhl', 'https://t.co/E66CWv9C8I']",0,2,6,0,,10/03/2022,17:40:22,Divulgação
75,1501363693162049537,"Se você também quer mudar a história do desenvolvimento tecnológico e é aluno de qualquer unidade da USP: 
Fique atento que muito em breve nosso Processo Seletivo será aberto!😁",,,[],[],0,0,0,0,,09/03/2022,+22:06:13,Divulgação
76,1501363691480141828,Grace Hopper desenvolveu a linguagem de programação que serviu de base para criação do COBOL! https://t.co/26MUOdSC7y,,"[Photo(previewUrl='https://pbs.twimg.com/media/FNXoOAjWQAIU1OM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNXoOAjWQAIU1OM?format=jpg&name=large', altText=None)]",[],[],1,0,0,0,,09/03/2022,+22:06:12,Informação
77,1501363687466180608,"Gladys West foi a responsável por calcular o geoide da Terra, possibilitando a existência do GPS! https://t.co/KLuiZml3mS",,"[Photo(previewUrl='https://pbs.twimg.com/media/FNXp4htWYAEkbpH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNXp4htWYAEkbpH?format=jpg&name=large', altText=None)]",[],[],2,0,2,0,,09/03/2022,+22:06:11,Informação
78,1501363683821330434,Ada Lovelace foi a primeira programadora da história! https://t.co/Tu4YVdKR2d,,"[Photo(previewUrl='https://pbs.twimg.com/media/FNXp-TBWUAQv0bs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNXp-TBWUAQv0bs?format=jpg&name=large', altText=None)]",[],[],1,0,0,0,,09/03/2022,+22:06:10,Informação
79,1501363682038759426,"Nós acreditamos que as mulheres também podem se destacar na área da programação, que ainda é tão preenchida por homens.

Pensando nisso, nesse #DiaDaMulher, trouxemos a história de 3 mulheres que fizeram história na tecnologia pra inspirar nossas seguidoras!
Segue o fio 👇 https://t.co/MaD9Eorz8S",,"[Photo(previewUrl='https://pbs.twimg.com/media/FNXnrNTXEAMDjpV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNXnrNTXEAMDjpV?format=jpg&name=large', altText=None)]",[],[],1,2,6,0,,09/03/2022,+22:06:10,Informação
80,1500219394818990084,"Seguimos o #DevTalks com @danielhe4rt falando sobre Comunidades de TI e sua importância!

Acompanha a gente 👇
https://t.co/99LOo3XePl
https://t.co/ggrSe28ZQ6 https://t.co/i1XXXoIBLg",,"[Photo(previewUrl='https://pbs.twimg.com/media/FNHZkgRX0AwqJkU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNHZkgRX0AwqJkU?format=jpg&name=large', altText=None)]","['http://twitch.tv/danielhe4rt', 'http://youtube.com/FEADev']","['https://t.co/99LOo3XePl', 'https://t.co/ggrSe28ZQ6']",0,3,20,0,"[User(username='danielhe4rt', id=1229110016, displayname='developer advocate do bairro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",05/03/2022,18:19:11,Divulgação
81,1500197664641765381,"Já Já estaremos AO VIVO com o @TeoCalvo que irá falar sobre Machine Learning e também tirar dúvidas da galera do chat!

🔴 Transmissões
https://t.co/99LOo3XePl
https://t.co/4ghNgXCrJU https://t.co/zaAUPPY3tp",,"[Photo(previewUrl='https://pbs.twimg.com/media/FNHF0wtXEA0vbFm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNHF0wtXEA0vbFm?format=jpg&name=large', altText=None)]","['http://twitch.tv/danielhe4rt', 'http://youtube.com/watch?v=dbwpiG29o7k']","['https://t.co/99LOo3XePl', 'https://t.co/4ghNgXCrJU']",0,2,9,1,"[User(username='TeoCalvo', id=2241189733, displayname='Téo Calvo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",05/03/2022,16:52:50,Divulgação
82,1500184104536530958,"🤖 Garçons 5G, supercarregadores e cão-robô: os destaques da MWC
https://t.co/xkDSIDErAd",,,['https://g1.globo.com/tecnologia/noticia/2022/03/03/garcons-5g-supercarregadores-e-cao-robo-os-destaques-da-mwc.ghtml'],['https://t.co/xkDSIDErAd'],0,0,1,0,,05/03/2022,15:58:57,Informação
83,1500184102892445703,"💸 Na última quinta (03/03), os clientes do Itaú enfrentaram falhas graves relacionadas ao saldo no aplicativo do banco.
https://t.co/V56dy5Nb6g",,,['https://www.tecmundo.com.br/mercado/234711-itau-bug-dinheiro-sumir-aparecer-conta-clientes.htm'],['https://t.co/V56dy5Nb6g'],1,0,1,0,,05/03/2022,15:58:56,Informação
84,1500184101135044609,"📱Apple realizará evento em 8 de março e pode lançar novo iPhone SE
https://t.co/VNgqp0J9gk",,,['https://www.tecmundo.com.br/produto/234665-apple-realizara-evento-8-marco-lancar-novo-iphone.htm'],['https://t.co/VNgqp0J9gk'],1,0,0,0,,05/03/2022,15:58:56,Informação
85,1500184099411181572,"🌏 Devido a guerra na Ucrânia, diversas gigantes da tecnologia, seguindo sanções lideradas pelos Estados Unidos e União Europeia, aplicaram punições a Rússia.  
https://t.co/OJkTTvhqEx",,,['https://www.cnnbrasil.com.br/tecnologia/meta-google-e-twitter-empresas-de-tecnologia-aplicam-sancoes-contra-russia/'],['https://t.co/OJkTTvhqEx'],1,0,0,0,,05/03/2022,15:58:56,Informação
86,1500184097594957831,"Voltamos hoje com mais um #DevNews com as notícias mais quentes do mundo #tech dessa semana!

Se você quiser ficar bem informado, assim como o macaco 🙉, segue o fio 👇 https://t.co/nRAvAm5szd",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FNG5e2NXIAIai47.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FNG5e2NXIAIai47.mp4', contentType='video/mp4', bitrate=0)], altText='Tech Support Whatsapp Dev Team GIF')]",[],[],1,1,4,0,,05/03/2022,15:58:55,Divulgação
87,1500169919723446272,"@danielhe4rt @TeoCalvo Nos vemos lá, Daniel! 👊",,,[],[],0,0,2,0,"[User(username='danielhe4rt', id=1229110016, displayname='developer advocate do bairro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TeoCalvo', id=2241189733, displayname='Téo Calvo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",05/03/2022,15:02:35,Interação
88,1499137557065617409,@danielhe4rt @TeoCalvo Nós que agradecemos por você ter aceitado 🤝,,,[],[],0,0,3,0,"[User(username='danielhe4rt', id=1229110016, displayname='developer advocate do bairro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TeoCalvo', id=2241189733, displayname='Téo Calvo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",02/03/2022,18:40:20,Interação
89,1499126643788500998,"O evento vai acontecer em nosso YouTube e na Twitch do Daniel 👇
https://t.co/99LOo3XePl
https://t.co/4ghNgXCrJU

Esperamos vocês lá 😉",,,"['http://twitch.tv/danielhe4rt', 'http://youtube.com/watch?v=dbwpiG29o7k']","['https://t.co/99LOo3XePl', 'https://t.co/4ghNgXCrJU']",0,1,3,0,,02/03/2022,17:56:58,Divulgação
90,1497651308278468615,"📄 Grandes nomes da tecnologia assinaram uma carta contra a ""Lei das Fake News"". As empresas afirmam que o projeto de lei representa uma ameaça pra Internet livre, democrática e aberta.
https://t.co/5fZoQ35r9p",,,['https://exame.com/tecnologia/google-facebook-e-twitter-assinam-carta-em-oposicao-ao-pl-das-fake-news/'],['https://t.co/5fZoQ35r9p'],0,0,2,0,,26/02/2022,16:14:31,Informação
91,1497651306533687296,"A Ucrânia 🇺🇦 e a Rússia 🇷🇺 são importantes fornecedores de neônio e paládio, materiais necessários para fabricação de chips. Veja como a guerra entre esses países pode afetar a produção desses componentes.
https://t.co/lBb3Gsk4ep",,,['https://exame.com/tecnologia/fabricantes-de-chips-russia-ucrania/'],['https://t.co/lBb3Gsk4ep'],1,0,2,0,,26/02/2022,16:14:31,Informação
92,1497651304914690053,"📉 Americanas perde mais R$ 1,5 bilhão em valor de mercado no terceiro dia com sites fora do ar.
https://t.co/0wpP6PEfED",,,['https://g1.globo.com/tecnologia/noticia/2022/02/22/americanas-perde-mais-r-15-bilhao-em-valor-de-mercado-no-terceiro-dia-com-sites-fora-do-ar.ghtml'],['https://t.co/0wpP6PEfED'],1,0,1,0,,26/02/2022,16:14:30,Informação
93,1497651303199264771,"🤖 Como a guerra cibernética russa contra a Ucrânia causa alerta global.
https://t.co/1dWkCLW5VX",,,['https://www.uol.com.br/tilt/noticias/redacao/2022/02/17/ataque-hacker-ucrania-corrida-poder-cibernetico.htm?cmpid=copiaecola'],['https://t.co/1dWkCLW5VX'],1,0,0,0,,26/02/2022,16:14:30,Informação
94,1497651301034962956,"Eai, Devs! 👋

Nesse fim de semana de carnaval, voltamos com mais um #DevNews, pra você ficar ligado em nas principais notícias que rolaram essa semana no mundo tech!

Então, se liga ai no que a gente preparou 👇 https://t.co/GJxsAVKEsL",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FMi56rlXsAM1APH.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FMi56rlXsAM1APH.mp4', contentType='video/mp4', bitrate=0)], altText='Dance Party Hard GIF by Pusheen')]",[],[],1,1,10,0,,26/02/2022,16:14:29,Divulgação
95,1496263457003474948,"Esses post aqui, vale pra quem entrou hoje pelo SISU também, beleza?? 😉
Bem vindos e aproveitem a melhor universidade da América Latina!",,,[],[],0,0,5,0,,22/02/2022,20:19:42,Diversos
96,1496228304466108416,"Você sempre quis saber pra que serve o @github?? 🤔🧐
Eu também 🤩
Então bora conferir a explicação que nosso ex-presidente preparou sobre a maior rede social de programação do mundo 👇👇 https://t.co/EOz4mpebul",,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1496225657940058113/pu/img/ShfDEH-g3i2L9Vj0.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1496225657940058113/pu/vid/320x564/QsMv-xiYG1soz3yB.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1496225657940058113/pu/vid/720x1272/K8w03OGZqXP3jHOX.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1496225657940058113/pu/pl/a-dsSS1VfGcXcCaK.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1496225657940058113/pu/vid/480x848/fAEKB2XgOGabtpwM.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=56.866, views=146, altText=None)]",[],[],0,2,11,0,"[User(username='github', id=13334762, displayname='GitHub', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",22/02/2022,18:00:01,Instrução
97,1495079692965011459,"💻 Agora todos os usuários do Windows 11 podem usufruir do acesso nativo ao Android. É possível baixar mais de mil aplicativos e jogos através da Amazon App Store Preview.
https://t.co/iI2rqBEP3j",,,['https://www.tecmundo.com.br/software/233859-windows-11-aplicativos-android-finalmente-chegam-publico.htm'],['https://t.co/iI2rqBEP3j'],0,0,1,0,,19/02/2022,13:55:50,Informação
98,1495079690406662152,"🏴‍☠️ Apple, Amazon e Netflix se juntam a estúdios para derrubar serviços piratas de IPTV.
https://t.co/QBUM3P1ivU",,,['https://olhardigital.com.br/2022/02/19/internet-e-redes-sociais/apple-amazon-e-netflix-se-juntam-a-estudios-para-derrubar-servicos-piratas-de-iptv/'],['https://t.co/QBUM3P1ivU'],1,0,2,0,,19/02/2022,13:55:50,Informação
99,1495079688766730244,"🏛️ Se Congresso não atuar, tribunais vão agir sobre Telegram para barrar fake news nas eleições, diz Barroso.
https://t.co/dZwg5GuU2s",,,['https://g1.globo.com/politica/blog/andreia-sadi/post/2022/02/16/se-congresso-nao-atuar-tribunais-vao-agir-sobre-telegram-para-barrar-fakenews-nas-eleicoes-diz-barroso.ghtml'],['https://t.co/dZwg5GuU2s'],1,0,1,0,,19/02/2022,13:55:49,Informação
100,1495079687017619456,"🚌 A Mobileye, empresa da Intel, pretende lançar ônibus autônomos em 2024. Eles já possuem um sistema de direção automatizada de taxis e veículos de entrega. 
https://t.co/WPd5TTZXxf",,,['https://exame.com/tecnologia/unidade-da-intel-quer-lancar-onibus-autonomos-em-2024/'],['https://t.co/WPd5TTZXxf'],1,0,2,0,,19/02/2022,13:55:49,Informação
101,1495079685419675653,"Fala, devs! Beleza?

Chegando aqui na sua timeline mais um https://t.co/9qhRGa3gX4! Dá uma olhada nas notícias que escolhemos pra vcs 👇👇",,,['http://Dev.News'],['https://t.co/9qhRGa3gX4'],1,1,6,1,,19/02/2022,13:55:48,Divulgação
102,1494791179979923465,"Workshop de ML da entidade:
https://t.co/5xVIM68A1H

Canal Didática Tech: https://t.co/kJhkPxa9YL

Blog Machine Learning Matery:
https://t.co/JxE9ghc0tW

Curso de ML:
https://t.co/xlTCsXBQCE

[10/10]",,,['https://www.instagram.com/p/CaIlroROcsd/'],['https://t.co/M3rSx6rlwp'],1,3,19,3,"[User(username='douglinhazsz', id=1046452972392189955, displayname='doug', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='epepusp', id=1219785585797337093, displayname='Estudos de Política em Pauta USP', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",18/02/2022,18:49:23,Divulgação
